ElectionDate,PartyCode,PartyName,RaceCode,RaceName,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes
8/28/18,REP,Republican Party,GOV,Governor,MRN,Marion,   , ,125,125,Langford,Bob,,550
8/28/18,REP,Republican Party,GOV,Governor,MRT,Martin,   , ,30,30,Langford,Bob,,358
8/28/18,REP,Republican Party,GOV,Governor,NAS,Nassau,   , ,15,15,Langford,Bob,,141
8/28/18,REP,Republican Party,GOV,Governor,OKA,Okaloosa,   , ,52,52,Langford,Bob,,363
8/28/18,REP,Republican Party,GOV,Governor,OKE,Okeechobee,   , ,11,11,Langford,Bob,,36
8/28/18,REP,Republican Party,GOV,Governor,ORA,Orange,   , ,247,247,Langford,Bob,,1212
8/28/18,REP,Republican Party,GOV,Governor,OSC,Osceola,   , ,87,87,Langford,Bob,,189
8/28/18,REP,Republican Party,GOV,Governor,PAL,Palm Beach,   , ,871,871,Langford,Bob,,708
8/28/18,REP,Republican Party,GOV,Governor,PAS,Pasco,   , ,110,110,Langford,Bob,,401
8/28/18,REP,Republican Party,GOV,Governor,PIN,Pinellas,   , ,299,299,Langford,Bob,,1028
8/28/18,REP,Republican Party,GOV,Governor,POL,Polk,   , ,167,167,Langford,Bob,,345
8/28/18,REP,Republican Party,GOV,Governor,PUT,Putnam,   , ,35,35,Langford,Bob,,46
8/28/18,REP,Republican Party,GOV,Governor,SAN,Santa Rosa,   , ,41,41,Langford,Bob,,482
8/28/18,REP,Republican Party,GOV,Governor,SAR,Sarasota,   , ,101,101,Langford,Bob,,462
8/28/18,REP,Republican Party,GOV,Governor,SEM,Seminole,   , ,81,81,Langford,Bob,,526
8/28/18,REP,Republican Party,GOV,Governor,STJ,St. Johns,   , ,46,46,Langford,Bob,,207
8/28/18,REP,Republican Party,GOV,Governor,STL,St. Lucie,   , ,64,64,Langford,Bob,,254
8/28/18,REP,Republican Party,GOV,Governor,SUM,Sumter,   , ,26,26,Langford,Bob,,138
8/28/18,REP,Republican Party,GOV,Governor,SUW,Suwannee,   , ,16,16,Langford,Bob,,65
8/28/18,REP,Republican Party,GOV,Governor,TAY,Taylor,   , ,14,14,Langford,Bob,,28
8/28/18,REP,Republican Party,GOV,Governor,UNI,Union,   , ,8,8,Langford,Bob,,12
8/28/18,REP,Republican Party,GOV,Governor,VOL,Volusia,   , ,125,125,Langford,Bob,,529
8/28/18,REP,Republican Party,GOV,Governor,WAK,Wakulla,   , ,12,12,Langford,Bob,,51
8/28/18,REP,Republican Party,GOV,Governor,WAL,Walton,   , ,21,21,Langford,Bob,,205
8/28/18,REP,Republican Party,GOV,Governor,WAS,Washington,   , ,12,12,Langford,Bob,,20
8/28/18,REP,Republican Party,GOV,Governor,ALA,Alachua,   , ,63,63,Mercadante,John,Joseph,225
8/28/18,REP,Republican Party,GOV,Governor,BAK,Baker,   , ,9,9,Mercadante,John,Joseph,3
8/28/18,REP,Republican Party,GOV,Governor,BAY,Bay,   , ,44,44,Mercadante,John,Joseph,75
8/28/18,REP,Republican Party,GOV,Governor,BRA,Bradford,   , ,14,14,Mercadante,John,Joseph,13
8/28/18,REP,Republican Party,GOV,Governor,BRE,Brevard,   , ,174,174,Mercadante,John,Joseph,439
8/28/18,REP,Republican Party,GOV,Governor,BRO,Broward,   , ,577,577,Mercadante,John,Joseph,818
8/28/18,REP,Republican Party,GOV,Governor,CAL,Calhoun,   , ,11,11,Mercadante,John,Joseph,2
8/28/18,REP,Republican Party,GOV,Governor,CHA,Charlotte,   , ,67,67,Mercadante,John,Joseph,112
8/28/18,REP,Republican Party,GOV,Governor,CIT,Citrus,   , ,31,31,Mercadante,John,Joseph,95
8/28/18,REP,Republican Party,GOV,Governor,CLA,Clay,   , ,47,47,Mercadante,John,Joseph,122
8/28/18,REP,Republican Party,GOV,Governor,CLL,Collier,   , ,59,59,Mercadante,John,Joseph,283
8/28/18,REP,Republican Party,GOV,Governor,CLM,Columbia,   , ,22,22,Mercadante,John,Joseph,31
8/28/18,REP,Republican Party,GOV,Governor,DAD,Miami-Dade,   , ,762,762,Mercadante,John,Joseph,2329
8/28/18,REP,Republican Party,GOV,Governor,DES,Desoto,   , ,15,15,Mercadante,John,Joseph,5
8/28/18,REP,Republican Party,GOV,Governor,DIX,Dixie,   , ,10,10,Mercadante,John,Joseph,13
8/28/18,REP,Republican Party,GOV,Governor,DUV,Duval,   , ,199,199,Mercadante,John,Joseph,380
8/28/18,REP,Republican Party,GOV,Governor,ESC,Escambia,   , ,79,79,Mercadante,John,Joseph,219
8/28/18,REP,Republican Party,GOV,Governor,FLA,Flagler,   , ,25,25,Mercadante,John,Joseph,64
8/28/18,REP,Republican Party,GOV,Governor,FRA,Franklin,   , ,8,8,Mercadante,John,Joseph,8
8/28/18,REP,Republican Party,GOV,Governor,GAD,Gadsden,   , ,25,25,Mercadante,John,Joseph,7
8/28/18,REP,Republican Party,GOV,Governor,GIL,Gilchrist,   , ,10,10,Mercadante,John,Joseph,23
8/28/18,REP,Republican Party,GOV,Governor,GLA,Glades,   , ,13,13,Mercadante,John,Joseph,1
8/28/18,REP,Republican Party,GOV,Governor,GUL,Gulf,   , ,10,10,Mercadante,John,Joseph,7
8/28/18,REP,Republican Party,GOV,Governor,HAM,Hamilton,   , ,8,8,Mercadante,John,Joseph,2
8/28/18,REP,Republican Party,GOV,Governor,HAR,Hardee,   , ,12,12,Mercadante,John,Joseph,4
8/28/18,REP,Republican Party,GOV,Governor,HEN,Hendry,   , ,10,10,Mercadante,John,Joseph,15
8/28/18,REP,Republican Party,GOV,Governor,HER,Hernando,   , ,64,64,Mercadante,John,Joseph,132
8/28/18,REP,Republican Party,GOV,Governor,HIG,Highlands,   , ,25,25,Mercadante,John,Joseph,43
8/28/18,REP,Republican Party,GOV,Governor,HIL,Hillsborough,   , ,390,390,Mercadante,John,Joseph,606
8/28/18,REP,Republican Party,GOV,Governor,HOL,Holmes,   , ,8,8,Mercadante,John,Joseph,13
8/28/18,REP,Republican Party,GOV,Governor,IND,Indian River,   , ,36,36,Mercadante,John,Joseph,91
8/28/18,REP,Republican Party,GOV,Governor,JAC,Jackson,   , ,14,14,Mercadante,John,Joseph,12
8/28/18,REP,Republican Party,GOV,Governor,JEF,Jefferson,   , ,16,16,Mercadante,John,Joseph,5
8/28/18,REP,Republican Party,GOV,Governor,LAF,Lafayette,   , ,5,5,Mercadante,John,Joseph,3
8/28/18,REP,Republican Party,GOV,Governor,LAK,Lake,   , ,102,102,Mercadante,John,Joseph,146
8/28/18,REP,Republican Party,GOV,Governor,LEE,Lee,   , ,127,127,Mercadante,John,Joseph,340
8/28/18,REP,Republican Party,GOV,Governor,LEO,Leon,   , ,155,155,Mercadante,John,Joseph,127
8/28/18,REP,Republican Party,GOV,Governor,LEV,Levy,   , ,13,13,Mercadante,John,Joseph,38
8/28/18,REP,Republican Party,GOV,Governor,LIB,Liberty,   , ,8,8,Mercadante,John,Joseph,3
8/28/18,REP,Republican Party,GOV,Governor,MAD,Madison,   , ,11,11,Mercadante,John,Joseph,1
8/28/18,REP,Republican Party,GOV,Governor,MAN,Manatee,   , ,70,70,Mercadante,John,Joseph,277
8/28/18,REP,Republican Party,GOV,Governor,MON,Monroe,   , ,33,33,Mercadante,John,Joseph,70
8/28/18,REP,Republican Party,GOV,Governor,MRN,Marion,   , ,125,125,Mercadante,John,Joseph,183
8/28/18,REP,Republican Party,GOV,Governor,MRT,Martin,   , ,30,30,Mercadante,John,Joseph,117
8/28/18,REP,Republican Party,GOV,Governor,NAS,Nassau,   , ,15,15,Mercadante,John,Joseph,54
8/28/18,REP,Republican Party,GOV,Governor,OKA,Okaloosa,   , ,52,52,Mercadante,John,Joseph,151
8/28/18,REP,Republican Party,GOV,Governor,OKE,Okeechobee,   , ,11,11,Mercadante,John,Joseph,13
8/28/18,REP,Republican Party,GOV,Governor,ORA,Orange,   , ,247,247,Mercadante,John,Joseph,633
8/28/18,REP,Republican Party,GOV,Governor,OSC,Osceola,   , ,87,87,Mercadante,John,Joseph,193
8/28/18,REP,Republican Party,GOV,Governor,PAL,Palm Beach,   , ,871,871,Mercadante,John,Joseph,604
8/28/18,REP,Republican Party,GOV,Governor,PAS,Pasco,   , ,110,110,Mercadante,John,Joseph,230
8/28/18,REP,Republican Party,GOV,Governor,PIN,Pinellas,   , ,299,299,Mercadante,John,Joseph,640
8/28/18,REP,Republican Party,GOV,Governor,POL,Polk,   , ,167,167,Mercadante,John,Joseph,184
8/28/18,REP,Republican Party,GOV,Governor,PUT,Putnam,   , ,35,35,Mercadante,John,Joseph,14
8/28/18,REP,Republican Party,GOV,Governor,SAN,Santa Rosa,   , ,41,41,Mercadante,John,Joseph,150
8/28/18,REP,Republican Party,GOV,Governor,SAR,Sarasota,   , ,101,101,Mercadante,John,Joseph,323
8/28/18,REP,Republican Party,GOV,Governor,SEM,Seminole,   , ,81,81,Mercadante,John,Joseph,282
8/28/18,REP,Republican Party,GOV,Governor,STJ,St. Johns,   , ,46,46,Mercadante,John,Joseph,149
8/28/18,REP,Republican Party,GOV,Governor,STL,St. Lucie,   , ,64,64,Mercadante,John,Joseph,142
8/28/18,REP,Republican Party,GOV,Governor,SUM,Sumter,   , ,26,26,Mercadante,John,Joseph,57
8/28/18,REP,Republican Party,GOV,Governor,SUW,Suwannee,   , ,16,16,Mercadante,John,Joseph,9
8/28/18,REP,Republican Party,GOV,Governor,TAY,Taylor,   , ,14,14,Mercadante,John,Joseph,4
8/28/18,REP,Republican Party,GOV,Governor,UNI,Union,   , ,8,8,Mercadante,John,Joseph,3
8/28/18,REP,Republican Party,GOV,Governor,VOL,Volusia,   , ,125,125,Mercadante,John,Joseph,237
8/28/18,REP,Republican Party,GOV,Governor,WAK,Wakulla,   , ,12,12,Mercadante,John,Joseph,7
8/28/18,REP,Republican Party,GOV,Governor,WAL,Walton,   , ,21,21,Mercadante,John,Joseph,61
8/28/18,REP,Republican Party,GOV,Governor,WAS,Washington,   , ,12,12,Mercadante,John,Joseph,5
8/28/18,REP,Republican Party,GOV,Governor,ALA,Alachua,   , ,63,63,Nathan,Bruce,,133
8/28/18,REP,Republican Party,GOV,Governor,BAK,Baker,   , ,9,9,Nathan,Bruce,,19
8/28/18,REP,Republican Party,GOV,Governor,BAY,Bay,   , ,44,44,Nathan,Bruce,,105
8/28/18,REP,Republican Party,GOV,Governor,BRA,Bradford,   , ,14,14,Nathan,Bruce,,18
8/28/18,REP,Republican Party,GOV,Governor,BRE,Brevard,   , ,174,174,Nathan,Bruce,,580
8/28/18,REP,Republican Party,GOV,Governor,BRO,Broward,   , ,577,577,Nathan,Bruce,,953
8/28/18,REP,Republican Party,GOV,Governor,CAL,Calhoun,   , ,11,11,Nathan,Bruce,,10
8/28/18,REP,Republican Party,GOV,Governor,CHA,Charlotte,   , ,67,67,Nathan,Bruce,,269
8/28/18,REP,Republican Party,GOV,Governor,CIT,Citrus,   , ,31,31,Nathan,Bruce,,146
8/28/18,REP,Republican Party,GOV,Governor,CLA,Clay,   , ,47,47,Nathan,Bruce,,215
8/28/18,REP,Republican Party,GOV,Governor,CLL,Collier,   , ,59,59,Nathan,Bruce,,334
8/28/18,REP,Republican Party,GOV,Governor,CLM,Columbia,   , ,22,22,Nathan,Bruce,,50
8/28/18,REP,Republican Party,GOV,Governor,DAD,Miami-Dade,   , ,762,762,Nathan,Bruce,,1525
8/28/18,REP,Republican Party,GOV,Governor,DES,Desoto,   , ,15,15,Nathan,Bruce,,83
8/28/18,REP,Republican Party,GOV,Governor,DIX,Dixie,   , ,10,10,Nathan,Bruce,,12
8/28/18,REP,Republican Party,GOV,Governor,DUV,Duval,   , ,199,199,Nathan,Bruce,,550
8/28/18,REP,Republican Party,GOV,Governor,ESC,Escambia,   , ,79,79,Nathan,Bruce,,301
8/28/18,REP,Republican Party,GOV,Governor,FLA,Flagler,   , ,25,25,Nathan,Bruce,,81
8/28/18,REP,Republican Party,GOV,Governor,FRA,Franklin,   , ,8,8,Nathan,Bruce,,9
8/28/18,REP,Republican Party,GOV,Governor,GAD,Gadsden,   , ,25,25,Nathan,Bruce,,10
8/28/18,REP,Republican Party,GOV,Governor,GIL,Gilchrist,   , ,10,10,Nathan,Bruce,,10
8/28/18,REP,Republican Party,GOV,Governor,GLA,Glades,   , ,13,13,Nathan,Bruce,,3
8/28/18,REP,Republican Party,GOV,Governor,GUL,Gulf,   , ,10,10,Nathan,Bruce,,10
8/28/18,REP,Republican Party,GOV,Governor,HAM,Hamilton,   , ,8,8,Nathan,Bruce,,6
8/28/18,REP,Republican Party,GOV,Governor,HAR,Hardee,   , ,12,12,Nathan,Bruce,,19
8/28/18,REP,Republican Party,GOV,Governor,HEN,Hendry,   , ,10,10,Nathan,Bruce,,6
8/28/18,REP,Republican Party,GOV,Governor,HER,Hernando,   , ,64,64,Nathan,Bruce,,158
8/28/18,REP,Republican Party,GOV,Governor,HIG,Highlands,   , ,25,25,Nathan,Bruce,,56
8/28/18,REP,Republican Party,GOV,Governor,HIL,Hillsborough,   , ,390,390,Nathan,Bruce,,666
8/28/18,REP,Republican Party,GOV,Governor,HOL,Holmes,   , ,8,8,Nathan,Bruce,,32
8/28/18,REP,Republican Party,GOV,Governor,IND,Indian River,   , ,36,36,Nathan,Bruce,,113
8/28/18,REP,Republican Party,GOV,Governor,JAC,Jackson,   , ,14,14,Nathan,Bruce,,17
8/28/18,REP,Republican Party,GOV,Governor,JEF,Jefferson,   , ,16,16,Nathan,Bruce,,7
8/28/18,REP,Republican Party,GOV,Governor,LAF,Lafayette,   , ,5,5,Nathan,Bruce,,0
8/28/18,REP,Republican Party,GOV,Governor,LAK,Lake,   , ,102,102,Nathan,Bruce,,266
8/28/18,REP,Republican Party,GOV,Governor,LEE,Lee,   , ,127,127,Nathan,Bruce,,739
8/28/18,REP,Republican Party,GOV,Governor,LEO,Leon,   , ,155,155,Nathan,Bruce,,145
8/28/18,REP,Republican Party,GOV,Governor,LEV,Levy,   , ,13,13,Nathan,Bruce,,51
8/28/18,REP,Republican Party,GOV,Governor,LIB,Liberty,   , ,8,8,Nathan,Bruce,,5
8/28/18,REP,Republican Party,GOV,Governor,MAD,Madison,   , ,11,11,Nathan,Bruce,,8
8/28/18,REP,Republican Party,GOV,Governor,MAN,Manatee,   , ,70,70,Nathan,Bruce,,375
8/28/18,REP,Republican Party,GOV,Governor,MON,Monroe,   , ,33,33,Nathan,Bruce,,98
8/28/18,REP,Republican Party,GOV,Governor,MRN,Marion,   , ,125,125,Nathan,Bruce,,372
8/28/18,REP,Republican Party,GOV,Governor,MRT,Martin,   , ,30,30,Nathan,Bruce,,358
8/28/18,REP,Republican Party,GOV,Governor,NAS,Nassau,   , ,15,15,Nathan,Bruce,,99
8/28/18,REP,Republican Party,GOV,Governor,OKA,Okaloosa,   , ,52,52,Nathan,Bruce,,255
8/28/18,REP,Republican Party,GOV,Governor,OKE,Okeechobee,   , ,11,11,Nathan,Bruce,,24
8/28/18,REP,Republican Party,GOV,Governor,ORA,Orange,   , ,247,247,Nathan,Bruce,,594
8/28/18,REP,Republican Party,GOV,Governor,OSC,Osceola,   , ,87,87,Nathan,Bruce,,149
8/28/18,REP,Republican Party,GOV,Governor,PAL,Palm Beach,   , ,871,871,Nathan,Bruce,,959
8/28/18,REP,Republican Party,GOV,Governor,PAS,Pasco,   , ,110,110,Nathan,Bruce,,260
8/28/18,REP,Republican Party,GOV,Governor,PIN,Pinellas,   , ,299,299,Nathan,Bruce,,828
8/28/18,REP,Republican Party,GOV,Governor,POL,Polk,   , ,167,167,Nathan,Bruce,,231
8/28/18,REP,Republican Party,GOV,Governor,PUT,Putnam,   , ,35,35,Nathan,Bruce,,34
8/28/18,REP,Republican Party,GOV,Governor,SAN,Santa Rosa,   , ,41,41,Nathan,Bruce,,229
8/28/18,REP,Republican Party,GOV,Governor,SAR,Sarasota,   , ,101,101,Nathan,Bruce,,572
8/28/18,REP,Republican Party,GOV,Governor,SEM,Seminole,   , ,81,81,Nathan,Bruce,,331
8/28/18,REP,Republican Party,GOV,Governor,STJ,St. Johns,   , ,46,46,Nathan,Bruce,,172
8/28/18,REP,Republican Party,GOV,Governor,STL,St. Lucie,   , ,64,64,Nathan,Bruce,,248
8/28/18,REP,Republican Party,GOV,Governor,SUM,Sumter,   , ,26,26,Nathan,Bruce,,89
8/28/18,REP,Republican Party,GOV,Governor,SUW,Suwannee,   , ,16,16,Nathan,Bruce,,21
8/28/18,REP,Republican Party,GOV,Governor,TAY,Taylor,   , ,14,14,Nathan,Bruce,,15
8/28/18,REP,Republican Party,GOV,Governor,UNI,Union,   , ,8,8,Nathan,Bruce,,6
8/28/18,REP,Republican Party,GOV,Governor,VOL,Volusia,   , ,125,125,Nathan,Bruce,,356
8/28/18,REP,Republican Party,GOV,Governor,WAK,Wakulla,   , ,12,12,Nathan,Bruce,,24
8/28/18,REP,Republican Party,GOV,Governor,WAL,Walton,   , ,21,21,Nathan,Bruce,,122
8/28/18,REP,Republican Party,GOV,Governor,WAS,Washington,   , ,12,12,Nathan,Bruce,,15
8/28/18,REP,Republican Party,GOV,Governor,ALA,Alachua,   , ,63,63,Putnam,Adam,H.,5883
8/28/18,REP,Republican Party,GOV,Governor,BAK,Baker,   , ,9,9,Putnam,Adam,H.,1564
8/28/18,REP,Republican Party,GOV,Governor,BAY,Bay,   , ,44,44,Putnam,Adam,H.,8325
8/28/18,REP,Republican Party,GOV,Governor,BRA,Bradford,   , ,14,14,Putnam,Adam,H.,1756
8/28/18,REP,Republican Party,GOV,Governor,BRE,Brevard,   , ,174,174,Putnam,Adam,H.,24347
8/28/18,REP,Republican Party,GOV,Governor,BRO,Broward,   , ,577,577,Putnam,Adam,H.,11617
8/28/18,REP,Republican Party,GOV,Governor,CAL,Calhoun,   , ,11,11,Putnam,Adam,H.,496
8/28/18,REP,Republican Party,GOV,Governor,CHA,Charlotte,   , ,67,67,Putnam,Adam,H.,6048
8/28/18,REP,Republican Party,GOV,Governor,CIT,Citrus,   , ,31,31,Putnam,Adam,H.,9152
8/28/18,REP,Republican Party,GOV,Governor,CLA,Clay,   , ,47,47,Putnam,Adam,H.,10086
8/28/18,REP,Republican Party,GOV,Governor,CLL,Collier,   , ,59,59,Putnam,Adam,H.,9558
8/28/18,REP,Republican Party,GOV,Governor,CLM,Columbia,   , ,22,22,Putnam,Adam,H.,3561
8/28/18,REP,Republican Party,GOV,Governor,DAD,Miami-Dade,   , ,762,762,Putnam,Adam,H.,17334
8/28/18,REP,Republican Party,GOV,Governor,DES,Desoto,   , ,15,15,Putnam,Adam,H.,1014
8/28/18,REP,Republican Party,GOV,Governor,DIX,Dixie,   , ,10,10,Putnam,Adam,H.,741
8/28/18,REP,Republican Party,GOV,Governor,DUV,Duval,   , ,199,199,Putnam,Adam,H.,25307
8/28/18,REP,Republican Party,GOV,Governor,ESC,Escambia,   , ,79,79,Putnam,Adam,H.,12647
8/28/18,REP,Republican Party,GOV,Governor,FLA,Flagler,   , ,25,25,Putnam,Adam,H.,3473
8/28/18,REP,Republican Party,GOV,Governor,FRA,Franklin,   , ,8,8,Putnam,Adam,H.,519
8/28/18,REP,Republican Party,GOV,Governor,GAD,Gadsden,   , ,25,25,Putnam,Adam,H.,1021
8/28/18,REP,Republican Party,GOV,Governor,GIL,Gilchrist,   , ,10,10,Putnam,Adam,H.,1294
8/28/18,REP,Republican Party,GOV,Governor,GLA,Glades,   , ,13,13,Putnam,Adam,H.,547
8/28/18,REP,Republican Party,GOV,Governor,GUL,Gulf,   , ,10,10,Putnam,Adam,H.,878
8/28/18,REP,Republican Party,GOV,Governor,HAM,Hamilton,   , ,8,8,Putnam,Adam,H.,481
8/28/18,REP,Republican Party,GOV,Governor,HAR,Hardee,   , ,12,12,Putnam,Adam,H.,1951
8/28/18,REP,Republican Party,GOV,Governor,HEN,Hendry,   , ,10,10,Putnam,Adam,H.,1373
8/28/18,REP,Republican Party,GOV,Governor,HER,Hernando,   , ,64,64,Putnam,Adam,H.,8436
8/28/18,REP,Republican Party,GOV,Governor,HIG,Highlands,   , ,25,25,Putnam,Adam,H.,6538
8/28/18,REP,Republican Party,GOV,Governor,HIL,Hillsborough,   , ,390,390,Putnam,Adam,H.,49626
8/28/18,REP,Republican Party,GOV,Governor,HOL,Holmes,   , ,8,8,Putnam,Adam,H.,1387
8/28/18,REP,Republican Party,GOV,Governor,IND,Indian River,   , ,36,36,Putnam,Adam,H.,5745
8/28/18,REP,Republican Party,GOV,Governor,JAC,Jackson,   , ,14,14,Putnam,Adam,H.,2030
8/28/18,REP,Republican Party,GOV,Governor,JEF,Jefferson,   , ,16,16,Putnam,Adam,H.,1103
8/28/18,REP,Republican Party,GOV,Governor,LAF,Lafayette,   , ,5,5,Putnam,Adam,H.,411
8/28/18,REP,Republican Party,GOV,Governor,LAK,Lake,   , ,102,102,Putnam,Adam,H.,15969
8/28/18,REP,Republican Party,GOV,Governor,LEE,Lee,   , ,127,127,Putnam,Adam,H.,17531
8/28/18,REP,Republican Party,GOV,Governor,LEO,Leon,   , ,155,155,Putnam,Adam,H.,12539
8/28/18,REP,Republican Party,GOV,Governor,LEV,Levy,   , ,13,13,Putnam,Adam,H.,2662
8/28/18,REP,Republican Party,GOV,Governor,LIB,Liberty,   , ,8,8,Putnam,Adam,H.,243
8/28/18,REP,Republican Party,GOV,Governor,MAD,Madison,   , ,11,11,Putnam,Adam,H.,862
8/28/18,REP,Republican Party,GOV,Governor,MAN,Manatee,   , ,70,70,Putnam,Adam,H.,16409
8/28/18,REP,Republican Party,GOV,Governor,MON,Monroe,   , ,33,33,Putnam,Adam,H.,1413
8/28/18,REP,Republican Party,GOV,Governor,MRN,Marion,   , ,125,125,Putnam,Adam,H.,17816
8/28/18,REP,Republican Party,GOV,Governor,MRT,Martin,   , ,30,30,Putnam,Adam,H.,6800
8/28/18,REP,Republican Party,GOV,Governor,NAS,Nassau,   , ,15,15,Putnam,Adam,H.,5499
8/28/18,REP,Republican Party,GOV,Governor,OKA,Okaloosa,   , ,52,52,Putnam,Adam,H.,8186
8/28/18,REP,Republican Party,GOV,Governor,OKE,Okeechobee,   , ,11,11,Putnam,Adam,H.,2000
8/28/18,REP,Republican Party,GOV,Governor,ORA,Orange,   , ,247,247,Putnam,Adam,H.,26562
8/28/18,REP,Republican Party,GOV,Governor,OSC,Osceola,   , ,87,87,Putnam,Adam,H.,6192
8/28/18,REP,Republican Party,GOV,Governor,PAL,Palm Beach,   , ,871,871,Putnam,Adam,H.,21170
8/28/18,REP,Republican Party,GOV,Governor,PAS,Pasco,   , ,110,110,Putnam,Adam,H.,19935
8/28/18,REP,Republican Party,GOV,Governor,PIN,Pinellas,   , ,299,299,Putnam,Adam,H.,36411
8/28/18,REP,Republican Party,GOV,Governor,POL,Polk,   , ,167,167,Putnam,Adam,H.,39949
8/28/18,REP,Republican Party,GOV,Governor,PUT,Putnam,   , ,35,35,Putnam,Adam,H.,3309
8/28/18,REP,Republican Party,GOV,Governor,SAN,Santa Rosa,   , ,41,41,Putnam,Adam,H.,8562
8/28/18,REP,Republican Party,GOV,Governor,SAR,Sarasota,   , ,101,101,Putnam,Adam,H.,16297
8/28/18,REP,Republican Party,GOV,Governor,SEM,Seminole,   , ,81,81,Putnam,Adam,H.,14955
8/28/18,REP,Republican Party,GOV,Governor,STJ,St. Johns,   , ,46,46,Putnam,Adam,H.,9506
8/28/18,REP,Republican Party,GOV,Governor,STL,St. Lucie,   , ,64,64,Putnam,Adam,H.,6669
8/28/18,REP,Republican Party,GOV,Governor,SUM,Sumter,   , ,26,26,Putnam,Adam,H.,9748
8/28/18,REP,Republican Party,GOV,Governor,SUW,Suwannee,   , ,16,16,Putnam,Adam,H.,2315
8/28/18,REP,Republican Party,GOV,Governor,TAY,Taylor,   , ,14,14,Putnam,Adam,H.,934
8/28/18,REP,Republican Party,GOV,Governor,UNI,Union,   , ,8,8,Putnam,Adam,H.,884
8/28/18,REP,Republican Party,GOV,Governor,VOL,Volusia,   , ,125,125,Putnam,Adam,H.,17419
8/28/18,REP,Republican Party,GOV,Governor,WAK,Wakulla,   , ,12,12,Putnam,Adam,H.,1787
8/28/18,REP,Republican Party,GOV,Governor,WAL,Walton,   , ,21,21,Putnam,Adam,H.,4070
8/28/18,REP,Republican Party,GOV,Governor,WAS,Washington,   , ,12,12,Putnam,Adam,H.,1666
8/28/18,REP,Republican Party,GOV,Governor,ALA,Alachua,   , ,63,63,White,Bob,,353
8/28/18,REP,Republican Party,GOV,Governor,BAK,Baker,   , ,9,9,White,Bob,,50
8/28/18,REP,Republican Party,GOV,Governor,BAY,Bay,   , ,44,44,White,Bob,,229
8/28/18,REP,Republican Party,GOV,Governor,BRA,Bradford,   , ,14,14,White,Bob,,39
8/28/18,REP,Republican Party,GOV,Governor,BRE,Brevard,   , ,174,174,White,Bob,,1802
8/28/18,REP,Republican Party,GOV,Governor,BRO,Broward,   , ,577,577,White,Bob,,1904
8/28/18,REP,Republican Party,GOV,Governor,CAL,Calhoun,   , ,11,11,White,Bob,,19
8/28/18,REP,Republican Party,GOV,Governor,CHA,Charlotte,   , ,67,67,White,Bob,,495
8/28/18,REP,Republican Party,GOV,Governor,CIT,Citrus,   , ,31,31,White,Bob,,414
8/28/18,REP,Republican Party,GOV,Governor,CLA,Clay,   , ,47,47,White,Bob,,457
8/28/18,REP,Republican Party,GOV,Governor,CLL,Collier,   , ,59,59,White,Bob,,822
8/28/18,REP,Republican Party,GOV,Governor,CLM,Columbia,   , ,22,22,White,Bob,,132
8/28/18,REP,Republican Party,GOV,Governor,DAD,Miami-Dade,   , ,762,762,White,Bob,,3396
8/28/18,REP,Republican Party,GOV,Governor,DES,Desoto,   , ,15,15,White,Bob,,33
8/28/18,REP,Republican Party,GOV,Governor,DIX,Dixie,   , ,10,10,White,Bob,,32
8/28/18,REP,Republican Party,GOV,Governor,DUV,Duval,   , ,199,199,White,Bob,,1186
8/28/18,REP,Republican Party,GOV,Governor,ESC,Escambia,   , ,79,79,White,Bob,,1067
8/28/18,REP,Republican Party,GOV,Governor,FLA,Flagler,   , ,25,25,White,Bob,,180
8/28/18,REP,Republican Party,GOV,Governor,FRA,Franklin,   , ,8,8,White,Bob,,49
8/28/18,REP,Republican Party,GOV,Governor,GAD,Gadsden,   , ,25,25,White,Bob,,35
8/28/18,REP,Republican Party,GOV,Governor,GIL,Gilchrist,   , ,10,10,White,Bob,,37
8/28/18,REP,Republican Party,GOV,Governor,GLA,Glades,   , ,13,13,White,Bob,,11
8/28/18,REP,Republican Party,GOV,Governor,GUL,Gulf,   , ,10,10,White,Bob,,29
8/28/18,REP,Republican Party,GOV,Governor,HAM,Hamilton,   , ,8,8,White,Bob,,8
8/28/18,REP,Republican Party,GOV,Governor,HAR,Hardee,   , ,12,12,White,Bob,,11
8/28/18,REP,Republican Party,GOV,Governor,HEN,Hendry,   , ,10,10,White,Bob,,17
8/28/18,REP,Republican Party,GOV,Governor,HER,Hernando,   , ,64,64,White,Bob,,532
8/28/18,REP,Republican Party,GOV,Governor,HIG,Highlands,   , ,25,25,White,Bob,,157
